InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
562537,23122,PARTY CHARMS 50 PIECES,12,8/5/2011 15:02,0.83,12517.0,Germany
562537,23110,PARISIENNE KEY CABINET ,2,8/5/2011 15:02,5.75,12517.0,Germany
562537,22960,JAM MAKING SET WITH JARS,6,8/5/2011 15:02,4.25,12517.0,Germany
562537,23198,PANTRY MAGNETIC  SHOPPING LIST,12,8/5/2011 15:02,1.45,12517.0,Germany
562537,23288,GREEN VINTAGE SPOT BEAKER,8,8/5/2011 15:02,0.85,12517.0,Germany
562537,23297,SET 40 HEART SHAPE PETIT FOUR CASES,6,8/5/2011 15:02,1.65,12517.0,Germany
562537,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,8/5/2011 15:02,4.95,12517.0,Germany
562537,21238,RED RETROSPOT CUP,8,8/5/2011 15:02,0.85,12517.0,Germany
562537,21240,BLUE POLKADOT CUP,8,8/5/2011 15:02,0.85,12517.0,Germany
562537,21239,PINK  POLKADOT CUP,8,8/5/2011 15:02,0.85,12517.0,Germany
562537,21242,RED RETROSPOT PLATE ,8,8/5/2011 15:02,1.69,12517.0,Germany
562537,21243,PINK  POLKADOT PLATE ,8,8/5/2011 15:02,1.69,12517.0,Germany
562537,21244,BLUE POLKADOT PLATE ,8,8/5/2011 15:02,1.69,12517.0,Germany
562537,20675,BLUE POLKADOT BOWL,8,8/5/2011 15:02,1.25,12517.0,Germany
562537,20677,PINK POLKADOT BOWL,8,8/5/2011 15:02,1.25,12517.0,Germany
562537,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,8/5/2011 15:02,2.95,12517.0,Germany
562537,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,8/5/2011 15:02,2.95,12517.0,Germany
562537,23080,RED METAL BOX TOP SECRET,2,8/5/2011 15:02,8.25,12517.0,Germany
562537,22964,3 PIECE SPACEBOY COOKIE CUTTER SET,6,8/5/2011 15:02,2.1,12517.0,Germany
562537,22629,SPACEBOY LUNCH BOX ,6,8/5/2011 15:02,1.95,12517.0,Germany
562537,23346,SPACEBOY BEAKER,6,8/5/2011 15:02,1.25,12517.0,Germany
562537,22367,CHILDRENS APRON SPACEBOY DESIGN,8,8/5/2011 15:02,1.95,12517.0,Germany
562537,22144,CHRISTMAS CRAFT LITTLE FRIENDS,6,8/5/2011 15:02,2.1,12517.0,Germany
562537,22142,CHRISTMAS CRAFT WHITE FAIRY ,6,8/5/2011 15:02,1.45,12517.0,Germany
562537,22945,CHRISTMAS METAL TAGS ASSORTED ,12,8/5/2011 15:02,0.85,12517.0,Germany
562537,23318,BOX OF 6 MINI VINTAGE CRACKERS,6,8/5/2011 15:02,2.49,12517.0,Germany
562537,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,8/5/2011 15:02,4.95,12517.0,Germany
562537,22627,MINT KITCHEN SCALES,2,8/5/2011 15:02,8.5,12517.0,Germany
562537,23294,SET OF 6 SNACK LOAF BAKING CASES,8,8/5/2011 15:02,0.83,12517.0,Germany
562537,23295,SET OF 12 MINI LOAF BAKING CASES,16,8/5/2011 15:02,0.83,12517.0,Germany
562537,23296,SET OF 6 TEA TIME BAKING CASES,12,8/5/2011 15:02,1.25,12517.0,Germany
562537,23247,BISCUIT TIN 50'S CHRISTMAS,6,8/5/2011 15:02,2.89,12517.0,Germany
562537,POST,POSTAGE,5,8/5/2011 15:02,18.0,12517.0,Germany
562538,15058A,BLUE POLKADOT GARDEN PARASOL,10,8/5/2011 15:07,6.75,15505.0,United Kingdom
562538,15058B,PINK POLKADOT GARDEN PARASOL,10,8/5/2011 15:07,6.75,15505.0,United Kingdom
562538,21922,UNION STRIPE WITH FRINGE  HAMMOCK,12,8/5/2011 15:07,6.95,15505.0,United Kingdom
562538,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,8/5/2011 15:07,6.75,15505.0,United Kingdom
562538,21524,DOORMAT SPOTTY HOME SWEET HOME,10,8/5/2011 15:07,6.75,15505.0,United Kingdom
562538,22690,DOORMAT HOME SWEET HOME BLUE ,10,8/5/2011 15:07,6.75,15505.0,United Kingdom
562538,79160,HEART SHAPE WIRELESS DOORBELL,48,8/5/2011 15:07,1.69,15505.0,United Kingdom
562539,21467,CHERRY CROCHET FOOD COVER,2,8/5/2011 15:30,3.75,17220.0,United Kingdom
562539,21537,RED RETROSPOT PUDDING BOWL,2,8/5/2011 15:30,4.25,17220.0,United Kingdom
562539,21533,RETROSPOT LARGE MILK JUG,1,8/5/2011 15:30,4.95,17220.0,United Kingdom
562539,21931,JUMBO STORAGE BAG SUKI,1,8/5/2011 15:30,2.08,17220.0,United Kingdom
562539,22197,POPCORN HOLDER,10,8/5/2011 15:30,0.85,17220.0,United Kingdom
562539,21711,FOLDING UMBRELLA WHITE/RED POLKADOT,1,8/5/2011 15:30,4.95,17220.0,United Kingdom
562539,21706,FOLDING UMBRELLA RED/WHITE POLKADOT,1,8/5/2011 15:30,4.95,17220.0,United Kingdom
562539,84826,ASSTD DESIGN 3D PAPER STICKERS,12,8/5/2011 15:30,0.85,17220.0,United Kingdom
562539,21531,RED RETROSPOT SUGAR JAM BOWL,2,8/5/2011 15:30,2.55,17220.0,United Kingdom
562539,21253,SET OF PICTURE FRAME  STICKERS,1,8/5/2011 15:30,2.95,17220.0,United Kingdom
562539,22116,METAL SIGN HIS DINNER IS SERVED,1,8/5/2011 15:30,0.79,17220.0,United Kingdom
562539,23241,TREASURE TIN GYMKHANA DESIGN,1,8/5/2011 15:30,2.08,17220.0,United Kingdom
562539,84879,ASSORTED COLOUR BIRD ORNAMENT,1,8/5/2011 15:30,1.69,17220.0,United Kingdom
562539,22654,DELUXE SEWING KIT ,1,8/5/2011 15:30,5.95,17220.0,United Kingdom
562539,85176,SEWING SUSAN 21 NEEDLE SET,1,8/5/2011 15:30,0.85,17220.0,United Kingdom
562539,23194,GYMKHANA TREASURE BOOK BOX,1,8/5/2011 15:30,2.25,17220.0,United Kingdom
562539,22456,NATURAL SLATE CHALKBOARD LARGE ,2,8/5/2011 15:30,4.95,17220.0,United Kingdom
562539,22488,NATURAL SLATE RECTANGLE CHALKBOARD,3,8/5/2011 15:30,1.65,17220.0,United Kingdom
562539,22457,NATURAL SLATE HEART CHALKBOARD ,3,8/5/2011 15:30,2.95,17220.0,United Kingdom
562539,22971,QUEENS GUARD COFFEE MUG,5,8/5/2011 15:30,2.55,17220.0,United Kingdom
562539,22970,LONDON BUS COFFEE MUG,4,8/5/2011 15:30,2.55,17220.0,United Kingdom
562539,84879,ASSORTED COLOUR BIRD ORNAMENT,2,8/5/2011 15:30,1.69,17220.0,United Kingdom
562539,22568,FELTCRAFT CUSHION OWL,1,8/5/2011 15:30,3.75,17220.0,United Kingdom
562539,22570,FELTCRAFT CUSHION RABBIT,1,8/5/2011 15:30,3.75,17220.0,United Kingdom
562539,22988,SOLDIERS EGG CUP ,6,8/5/2011 15:30,1.25,17220.0,United Kingdom
562539,21533,RETROSPOT LARGE MILK JUG,1,8/5/2011 15:30,4.95,17220.0,United Kingdom
562539,21535,RED RETROSPOT SMALL MILK JUG,2,8/5/2011 15:30,2.55,17220.0,United Kingdom
562539,21915,RED  HARMONICA IN BOX ,1,8/5/2011 15:30,1.25,17220.0,United Kingdom
562539,23238,SET OF 4 KNICK KNACK TINS LONDON ,2,8/5/2011 15:30,4.15,17220.0,United Kingdom
562539,22315,200 RED + WHITE BENDY STRAWS,3,8/5/2011 15:30,1.25,17220.0,United Kingdom
562539,22900,SET 2 TEA TOWELS I LOVE LONDON ,4,8/5/2011 15:30,3.25,17220.0,United Kingdom
562539,21122,SET/10 PINK POLKADOT PARTY CANDLES,4,8/5/2011 15:30,1.25,17220.0,United Kingdom
562539,21121,SET/10 RED POLKADOT PARTY CANDLES,4,8/5/2011 15:30,1.25,17220.0,United Kingdom
562539,21123,SET/10 IVORY POLKADOT PARTY CANDLES,4,8/5/2011 15:30,1.25,17220.0,United Kingdom
562539,21124,SET/10 BLUE POLKADOT PARTY CANDLES,4,8/5/2011 15:30,1.25,17220.0,United Kingdom
562539,22348,TEA BAG PLATE RED RETROSPOT,11,8/5/2011 15:30,0.85,17220.0,United Kingdom
562539,23156,SET OF 5 MINI GROCERY MAGNETS,15,8/5/2011 15:30,2.08,17220.0,United Kingdom
562539,22138,BAKING SET 9 PIECE RETROSPOT ,3,8/5/2011 15:30,4.95,17220.0,United Kingdom
562539,23162,REGENCY TEA STRAINER,3,8/5/2011 15:30,3.75,17220.0,United Kingdom
562539,23163,REGENCY SUGAR TONGS,3,8/5/2011 15:30,2.49,17220.0,United Kingdom
562539,22604,SET OF 4 NAPKIN CHARMS CUTLERY,1,8/5/2011 15:30,2.55,17220.0,United Kingdom
562539,22604,SET OF 4 NAPKIN CHARMS CUTLERY,3,8/5/2011 15:30,2.55,17220.0,United Kingdom
562539,21238,RED RETROSPOT CUP,2,8/5/2011 15:30,0.85,17220.0,United Kingdom
562539,21239,PINK  POLKADOT CUP,2,8/5/2011 15:30,0.85,17220.0,United Kingdom
562539,21240,BLUE POLKADOT CUP,2,8/5/2011 15:30,0.85,17220.0,United Kingdom
562539,22966,GINGERBREAD MAN COOKIE CUTTER,1,8/5/2011 15:30,1.25,17220.0,United Kingdom
562539,23337,EGG FRYING PAN MINT ,2,8/5/2011 15:30,2.08,17220.0,United Kingdom
562539,23338,EGG FRYING PAN RED ,2,8/5/2011 15:30,2.08,17220.0,United Kingdom
562539,23335,EGG FRYING PAN IVORY ,2,8/5/2011 15:30,2.08,17220.0,United Kingdom
562539,21948,SET OF 6 CAKE CHOPSTICKS,4,8/5/2011 15:30,1.25,17220.0,United Kingdom
562539,23121,PACK OF 6 COCKTAIL PARASOL STRAWS,11,8/5/2011 15:30,0.42,17220.0,United Kingdom
562539,23120,PACK OF 6 SMALL FRUIT STRAWS,6,8/5/2011 15:30,0.42,17220.0,United Kingdom
562539,22966,GINGERBREAD MAN COOKIE CUTTER,3,8/5/2011 15:30,1.25,17220.0,United Kingdom
562539,23275,SET OF 3 HANGING OWLS OLLIE BEAK,1,8/5/2011 15:30,1.25,17220.0,United Kingdom
562539,23296,SET OF 6 TEA TIME BAKING CASES,4,8/5/2011 15:30,1.25,17220.0,United Kingdom
562539,23294,SET OF 6 SNACK LOAF BAKING CASES,4,8/5/2011 15:30,0.83,17220.0,United Kingdom
562539,23295,SET OF 12 MINI LOAF BAKING CASES,4,8/5/2011 15:30,0.83,17220.0,United Kingdom
562539,23293,SET OF 12 FAIRY CAKE BAKING CASES,4,8/5/2011 15:30,0.83,17220.0,United Kingdom
562539,23297,SET 40 HEART SHAPE PETIT FOUR CASES,1,8/5/2011 15:30,1.65,17220.0,United Kingdom
562539,23297,SET 40 HEART SHAPE PETIT FOUR CASES,3,8/5/2011 15:30,1.65,17220.0,United Kingdom
562540,22314,OFFICE MUG WARMER CHOC+BLUE,1,8/5/2011 15:38,2.95,17400.0,United Kingdom
562540,22311,OFFICE MUG WARMER BLACK+SILVER ,1,8/5/2011 15:38,2.95,17400.0,United Kingdom
562540,22560,TRADITIONAL MODELLING CLAY,3,8/5/2011 15:38,1.25,17400.0,United Kingdom
562540,22564,ALPHABET STENCIL CRAFT,3,8/5/2011 15:38,1.25,17400.0,United Kingdom
562540,22562,MONSTERS STENCIL CRAFT,3,8/5/2011 15:38,1.25,17400.0,United Kingdom
562540,22561,WOODEN SCHOOL COLOURING SET,3,8/5/2011 15:38,1.65,17400.0,United Kingdom
562540,22778,GLASS CLOCHE SMALL,2,8/5/2011 15:38,3.95,17400.0,United Kingdom
562540,51014C,"FEATHER PEN,COAL BLACK",12,8/5/2011 15:38,0.39,17400.0,United Kingdom
562540,51014A,"FEATHER PEN,HOT PINK",12,8/5/2011 15:38,0.39,17400.0,United Kingdom
562540,20829,GLITTER HANGING BUTTERFLY STRING,1,8/5/2011 15:38,2.1,17400.0,United Kingdom
562540,22313,OFFICE MUG WARMER PINK,1,8/5/2011 15:38,2.95,17400.0,United Kingdom
562540,21165,BEWARE OF THE CAT METAL SIGN ,4,8/5/2011 15:38,1.69,17400.0,United Kingdom
562540,21158,MOODY GIRL DOOR HANGER ,1,8/5/2011 15:38,0.39,17400.0,United Kingdom
562540,21162,TOXIC AREA  DOOR HANGER ,3,8/5/2011 15:38,0.39,17400.0,United Kingdom
562540,23164,REGENCY CAKE SLICE,8,8/5/2011 15:38,4.95,17400.0,United Kingdom
562540,22489,PACK OF 12 TRADITIONAL CRAYONS,3,8/5/2011 15:38,0.42,17400.0,United Kingdom
562540,22491,PACK OF 12 COLOURED PENCILS,3,8/5/2011 15:38,0.85,17400.0,United Kingdom
562540,23070,EDWARDIAN HEART PHOTO FRAME,2,8/5/2011 15:38,4.15,17400.0,United Kingdom
562540,23169,CLASSIC GLASS COOKIE JAR,1,8/5/2011 15:38,4.15,17400.0,United Kingdom
562540,23254,CHILDRENS CUTLERY DOLLY GIRL ,1,8/5/2011 15:38,4.15,17400.0,United Kingdom
562540,23255,CHILDRENS CUTLERY CIRCUS PARADE,1,8/5/2011 15:38,4.15,17400.0,United Kingdom
562540,22891,TEA FOR ONE POLKADOT,1,8/5/2011 15:38,4.25,17400.0,United Kingdom
562540,21903,MAN FLU METAL SIGN,3,8/5/2011 15:38,2.1,17400.0,United Kingdom
562540,84877D,BLUE ROUND COMPACT MIRROR,2,8/5/2011 15:38,1.25,17400.0,United Kingdom
562540,84877B,GREEN ROUND COMPACT MIRROR,2,8/5/2011 15:38,1.25,17400.0,United Kingdom
562540,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,4,8/5/2011 15:38,0.39,17400.0,United Kingdom
562540,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,2,8/5/2011 15:38,0.39,17400.0,United Kingdom
562540,21162,TOXIC AREA  DOOR HANGER ,3,8/5/2011 15:38,0.39,17400.0,United Kingdom
562540,82600,NO SINGING METAL SIGN,3,8/5/2011 15:38,2.1,17400.0,United Kingdom
562540,20829,GLITTER HANGING BUTTERFLY STRING,4,8/5/2011 15:38,2.1,17400.0,United Kingdom
562540,20828,GLITTER BUTTERFLY CLIPS,5,8/5/2011 15:38,2.55,17400.0,United Kingdom
562540,21158,MOODY GIRL DOOR HANGER ,3,8/5/2011 15:38,0.39,17400.0,United Kingdom
562540,21248,DOOR HANGER  MUM + DADS ROOM,3,8/5/2011 15:38,1.45,17400.0,United Kingdom
562540,22413,METAL SIGN TAKE IT OR LEAVE IT ,3,8/5/2011 15:38,2.95,17400.0,United Kingdom
562540,23254,CHILDRENS CUTLERY DOLLY GIRL ,1,8/5/2011 15:38,4.15,17400.0,United Kingdom
562540,23255,CHILDRENS CUTLERY CIRCUS PARADE,1,8/5/2011 15:38,4.15,17400.0,United Kingdom
562540,22636,CHILDS BREAKFAST SET CIRCUS PARADE,2,8/5/2011 15:38,8.5,17400.0,United Kingdom
562540,22492,MINI PAINT SET VINTAGE ,36,8/5/2011 15:38,0.65,17400.0,United Kingdom
562540,22970,LONDON BUS COFFEE MUG,6,8/5/2011 15:38,2.55,17400.0,United Kingdom
562540,21174,POTTERING IN THE SHED METAL SIGN,3,8/5/2011 15:38,2.08,17400.0,United Kingdom
562540,21908,CHOCOLATE THIS WAY METAL SIGN,3,8/5/2011 15:38,2.1,17400.0,United Kingdom
562540,21907,I'M ON HOLIDAY METAL SIGN,3,8/5/2011 15:38,2.1,17400.0,United Kingdom
