InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
543099,21314,SMALL GLASS HEART TRINKET POT,96,2/3/2011 12:00,1.85,16684.0,United Kingdom
543099,22360,GLASS JAR ENGLISH CONFECTIONERY,48,2/3/2011 12:00,2.55,16684.0,United Kingdom
543099,22730,ALARM CLOCK BAKELIKE IVORY,50,2/3/2011 12:00,3.39,16684.0,United Kingdom
543099,22728,ALARM CLOCK BAKELIKE PINK,50,2/3/2011 12:00,3.39,16684.0,United Kingdom
543099,22727,ALARM CLOCK BAKELIKE RED ,50,2/3/2011 12:00,3.39,16684.0,United Kingdom
543099,22725,ALARM CLOCK BAKELIKE CHOCOLATE,50,2/3/2011 12:00,3.39,16684.0,United Kingdom
543099,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,144,2/3/2011 12:00,1.69,16684.0,United Kingdom
543099,72351A,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,144,2/3/2011 12:00,1.69,16684.0,United Kingdom
543099,22652,TRAVEL SEWING KIT,200,2/3/2011 12:00,1.45,16684.0,United Kingdom
543099,21977,PACK OF 60 PINK PAISLEY CAKE CASES,480,2/3/2011 12:00,0.42,16684.0,United Kingdom
543099,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2/3/2011 12:00,0.42,16684.0,United Kingdom
543099,21984,PACK OF 12 PINK PAISLEY TISSUES ,432,2/3/2011 12:00,0.25,16684.0,United Kingdom
543106,22624,IVORY KITCHEN SCALES,2,2/3/2011 12:12,8.5,15658.0,United Kingdom
543106,22627,MINT KITCHEN SCALES,2,2/3/2011 12:12,8.5,15658.0,United Kingdom
543106,22727,ALARM CLOCK BAKELIKE RED ,4,2/3/2011 12:12,3.75,15658.0,United Kingdom
543106,22726,ALARM CLOCK BAKELIKE GREEN,4,2/3/2011 12:12,3.75,15658.0,United Kingdom
543106,22730,ALARM CLOCK BAKELIKE IVORY,4,2/3/2011 12:12,3.75,15658.0,United Kingdom
543106,22698,PINK REGENCY TEACUP AND SAUCER,12,2/3/2011 12:12,2.95,15658.0,United Kingdom
543106,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2/3/2011 12:12,2.95,15658.0,United Kingdom
543106,22697,GREEN REGENCY TEACUP AND SAUCER,12,2/3/2011 12:12,2.95,15658.0,United Kingdom
543106,22423,REGENCY CAKESTAND 3 TIER,6,2/3/2011 12:12,12.75,15658.0,United Kingdom
543106,22193,RED DINER WALL CLOCK,1,2/3/2011 12:12,8.5,15658.0,United Kingdom
543107,21912,VINTAGE SNAKES & LADDERS,8,2/3/2011 12:27,3.75,13800.0,United Kingdom
543107,22621,TRADITIONAL KNITTING NANCY,12,2/3/2011 12:27,1.45,13800.0,United Kingdom
543107,22363,GLASS JAR MARMALADE ,6,2/3/2011 12:27,2.95,13800.0,United Kingdom
543107,22360,GLASS JAR ENGLISH CONFECTIONERY,6,2/3/2011 12:27,2.95,13800.0,United Kingdom
543107,22364,GLASS JAR DIGESTIVE BISCUITS,6,2/3/2011 12:27,2.95,13800.0,United Kingdom
543107,22491,PACK OF 12 COLOURED PENCILS,12,2/3/2011 12:27,0.85,13800.0,United Kingdom
543107,22402,MAGNETS PACK OF 4 VINTAGE COLLAGE,12,2/3/2011 12:27,1.25,13800.0,United Kingdom
543107,22398,MAGNETS PACK OF 4 SWALLOWS,12,2/3/2011 12:27,1.25,13800.0,United Kingdom
543107,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,2/3/2011 12:27,0.85,13800.0,United Kingdom
543107,22966,GINGERBREAD MAN COOKIE CUTTER,12,2/3/2011 12:27,1.25,13800.0,United Kingdom
543107,22697,GREEN REGENCY TEACUP AND SAUCER,6,2/3/2011 12:27,2.95,13800.0,United Kingdom
