InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539738,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,12/21/2010 15:19,5.49,,United Kingdom
539738,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,12/21/2010 15:19,5.91,,United Kingdom
539738,21041,RED RETROSPOT OVEN GLOVE DOUBLE,1,12/21/2010 15:19,5.91,,United Kingdom
539738,21042,RED RETROSPOT APRON ,1,12/21/2010 15:19,12.72,,United Kingdom
539738,21116,OWL DOORSTOP,2,12/21/2010 15:19,8.47,,United Kingdom
539738,21144,PINK POODLE HANGING DECORATION ,3,12/21/2010 15:19,3.36,,United Kingdom
539738,21154,RED RETROSPOT OVEN GLOVE ,5,12/21/2010 15:19,3.36,,United Kingdom
539738,21166,COOK WITH WINE METAL SIGN ,1,12/21/2010 15:19,4.21,,United Kingdom
539738,21174,POTTERING IN THE SHED METAL SIGN,2,12/21/2010 15:19,4.21,,United Kingdom
539738,21257,VICTORIAN SEWING BOX MEDIUM,2,12/21/2010 15:19,16.13,,United Kingdom
539738,21356,TOAST ITS - FAIRY FLOWER,2,12/21/2010 15:19,2.51,,United Kingdom
539738,21361,LOVE LARGE WOOD LETTERS ,1,12/21/2010 15:19,25.49,,United Kingdom
539738,21363,HOME SMALL WOOD LETTERS,1,12/21/2010 15:19,11.02,,United Kingdom
539738,21494,ROTATING LEAVES T-LIGHT HOLDER,6,12/21/2010 15:19,5.91,,United Kingdom
539738,21557,SET OF 6 FUNKY BEAKERS,1,12/21/2010 15:19,5.74,,United Kingdom
539738,21558,SKULL LUNCH BOX WITH CUTLERY ,2,12/21/2010 15:19,5.06,,United Kingdom
539738,21658,GLASS  BEURRE DISH,1,12/21/2010 15:19,8.47,,United Kingdom
539738,21700,BIG DOUGHNUT FRIDGE MAGNETS,2,12/21/2010 15:19,8.47,,United Kingdom
539738,21724,PANDA AND BUNNIES STICKER SHEET,1,12/21/2010 15:19,1.66,,United Kingdom
539738,21807,WHITE CHRISTMAS STAR DECORATION,2,12/21/2010 15:19,0.85,,United Kingdom
539738,21832,CHOCOLATE CALCULATOR,1,12/21/2010 15:19,3.36,,United Kingdom
539738,21870,I CAN ONLY PLEASE ONE PERSON MUG,2,12/21/2010 15:19,3.36,,United Kingdom
539738,21874,GIN AND TONIC MUG,1,12/21/2010 15:19,3.36,,United Kingdom
539738,21876,POTTERING MUG,1,12/21/2010 15:19,3.36,,United Kingdom
539738,21888,BINGO SET,1,12/21/2010 15:19,7.62,,United Kingdom
539738,21889,WOODEN BOX OF DOMINOES,1,12/21/2010 15:19,3.36,,United Kingdom
539738,21890,S/6 WOODEN SKITTLES IN COTTON BAG,1,12/21/2010 15:19,5.91,,United Kingdom
539738,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,12/21/2010 15:19,16.98,,United Kingdom
539738,21935,SUKI  SHOULDER BAG,4,12/21/2010 15:19,4.21,,United Kingdom
539738,21944,KITTENS DESIGN FLANNEL,1,12/21/2010 15:19,1.66,,United Kingdom
539738,21945,STRAWBERRIES  DESIGN FLANNEL ,1,12/21/2010 15:19,1.66,,United Kingdom
539738,22109,FULL ENGLISH BREAKFAST PLATE,3,12/21/2010 15:19,7.62,,United Kingdom
539738,22141,CHRISTMAS CRAFT TREE TOP ANGEL,2,12/21/2010 15:19,4.21,,United Kingdom
539738,22179,SET 10 LIGHTS NIGHT OWL,1,12/21/2010 15:19,13.57,,United Kingdom
539738,22196,SMALL HEART MEASURING SPOONS,2,12/21/2010 15:19,1.66,,United Kingdom
539738,22197,SMALL POPCORN HOLDER,24,12/21/2010 15:19,1.66,,United Kingdom
539738,22199,FRYING PAN RED RETROSPOT,1,12/21/2010 15:19,8.47,,United Kingdom
539738,22203,MILK PAN RED RETROSPOT,2,12/21/2010 15:19,7.62,,United Kingdom
539738,22207,FRYING PAN UNION FLAG,2,12/21/2010 15:19,8.47,,United Kingdom
539738,22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,2,12/21/2010 15:19,11.02,,United Kingdom
539738,22300,COFFEE MUG DOG + BALL DESIGN,1,12/21/2010 15:19,5.06,,United Kingdom
539738,22301,COFFEE MUG CAT + BIRD DESIGN,1,12/21/2010 15:19,5.06,,United Kingdom
539738,22308,TEA COSY BLUE STRIPE,1,12/21/2010 15:19,5.06,,United Kingdom
539738,22313,OFFICE MUG WARMER PINK,1,12/21/2010 15:19,8.47,,United Kingdom
539738,22314,OFFICE MUG WARMER CHOC+BLUE,1,12/21/2010 15:19,8.47,,United Kingdom
539738,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,12/21/2010 15:19,5.06,,United Kingdom
539738,22355,CHARLOTTE BAG SUKI DESIGN,44,12/21/2010 15:19,2.51,,United Kingdom
539738,22357,KINGS CHOICE BISCUIT TIN,1,12/21/2010 15:19,8.47,,United Kingdom
539738,22358,KINGS CHOICE TEA CADDY ,1,12/21/2010 15:19,5.91,,United Kingdom
539738,22365,DOORMAT RESPECTABLE HOUSE,1,12/21/2010 15:19,14.43,,United Kingdom
539738,22371,AIRLINE BAG VINTAGE TOKYO 78,1,12/21/2010 15:19,8.47,,United Kingdom
539738,22375,AIRLINE BAG VINTAGE JET SET BROWN,1,12/21/2010 15:19,8.47,,United Kingdom
539738,22383,LUNCH BAG SUKI  DESIGN ,1,12/21/2010 15:19,5.06,,United Kingdom
539738,22386,JUMBO BAG PINK POLKADOT,2,12/21/2010 15:19,5.06,,United Kingdom
539738,22432,WATERING CAN PINK BUNNY,1,12/21/2010 15:19,4.21,,United Kingdom
539738,22456,NATURAL SLATE CHALKBOARD LARGE ,2,12/21/2010 15:19,10.17,,United Kingdom
539738,22469,HEART OF WICKER SMALL,4,12/21/2010 15:19,4.21,,United Kingdom
539738,22507,MEMO BOARD RETROSPOT  DESIGN,1,12/21/2010 15:19,11.02,,United Kingdom
539738,22619,SET OF 6 SOLDIER SKITTLES,1,12/21/2010 15:19,7.62,,United Kingdom
539738,22625,RED KITCHEN SCALES,2,12/21/2010 15:19,16.98,,United Kingdom
539738,22629,SPACEBOY LUNCH BOX ,1,12/21/2010 15:19,2.51,,United Kingdom
539738,22666,RECIPE BOX PANTRY YELLOW DESIGN,5,12/21/2010 15:19,5.91,,United Kingdom
539738,22668,PINK BABY BUNTING,1,12/21/2010 15:19,5.91,,United Kingdom
539738,22669,RED BABY BUNTING ,4,12/21/2010 15:19,5.91,,United Kingdom
539738,22697,GREEN REGENCY TEACUP AND SAUCER,5,12/21/2010 15:19,5.91,,United Kingdom
539738,22699,ROSES REGENCY TEACUP AND SAUCER ,1,12/21/2010 15:19,5.91,,United Kingdom
