InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
551515,20749,ASSORTED COLOUR MINI CASES,12,5/1/2011 10:51,6.35,15606.0,United Kingdom
551515,22729,ALARM CLOCK BAKELIKE ORANGE,8,5/1/2011 10:51,3.75,15606.0,United Kingdom
551515,22998,TRAVEL CARD WALLET KEEP CALM,24,5/1/2011 10:51,0.42,15606.0,United Kingdom
551515,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,24,5/1/2011 10:51,2.55,15606.0,United Kingdom
551515,22371,AIRLINE BAG VINTAGE TOKYO 78,12,5/1/2011 10:51,3.95,15606.0,United Kingdom
551515,20750,RED RETROSPOT MINI CASES,12,5/1/2011 10:51,6.35,15606.0,United Kingdom
551516,21067,VINTAGE RED TEATIME MUG,1,5/1/2011 11:10,1.25,14800.0,United Kingdom
551516,21845,DAIRY MAID STRIPE MUG,1,5/1/2011 11:10,0.79,14800.0,United Kingdom
551516,21868,POTTING SHED TEA MUG,1,5/1/2011 11:10,1.25,14800.0,United Kingdom
551516,22884,NUMBER TILE VINTAGE FONT 5,1,5/1/2011 11:10,1.95,14800.0,United Kingdom
551516,23065,LARGE DECO JEWELLERY STAND,1,5/1/2011 11:10,12.5,14800.0,United Kingdom
551516,21912,VINTAGE SNAKES & LADDERS,1,5/1/2011 11:10,3.75,14800.0,United Kingdom
551516,21179,NO JUNK MAIL METAL SIGN,1,5/1/2011 11:10,1.25,14800.0,United Kingdom
551516,23205,CHARLOTTE BAG VINTAGE ALPHABET ,1,5/1/2011 11:10,0.85,14800.0,United Kingdom
551516,23208,LUNCH BAG VINTAGE LEAF DESIGN,1,5/1/2011 11:10,1.65,14800.0,United Kingdom
551516,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,5/1/2011 11:10,2.55,14800.0,United Kingdom
551516,22139,RETROSPOT TEA SET CERAMIC 11 PC ,24,5/1/2011 11:10,4.25,14800.0,United Kingdom
551516,23077,DOUGHNUT LIP GLOSS ,20,5/1/2011 11:10,1.25,14800.0,United Kingdom
551516,23158,SET OF 5 LUCKY CAT MAGNETS ,12,5/1/2011 11:10,2.08,14800.0,United Kingdom
551516,23159,SET OF 5 PANCAKE DAY MAGNETS,12,5/1/2011 11:10,2.08,14800.0,United Kingdom
551516,23156,SET OF 5 MINI GROCERY MAGNETS,12,5/1/2011 11:10,2.08,14800.0,United Kingdom
551516,22431,WATERING CAN BLUE ELEPHANT,3,5/1/2011 11:10,1.95,14800.0,United Kingdom
551516,22433,WATERING CAN GREEN DINOSAUR,3,5/1/2011 11:10,1.95,14800.0,United Kingdom
551516,21790,VINTAGE SNAP CARDS,1,5/1/2011 11:10,0.85,14800.0,United Kingdom
551516,23154,SET OF 4 JAM JAR MAGNETS,12,5/1/2011 11:10,2.08,14800.0,United Kingdom
551516,23254,CHILDRENS CUTLERY DOLLY GIRL ,5,5/1/2011 11:10,4.15,14800.0,United Kingdom
551516,23256,CHILDRENS CUTLERY SPACEBOY ,5,5/1/2011 11:10,4.15,14800.0,United Kingdom
551516,22432,WATERING CAN PINK BUNNY,3,5/1/2011 11:10,1.95,14800.0,United Kingdom
551516,22941,CHRISTMAS LIGHTS 10 REINDEER,12,5/1/2011 11:10,8.5,14800.0,United Kingdom
551516,22560,TRADITIONAL MODELLING CLAY,24,5/1/2011 11:10,1.25,14800.0,United Kingdom
551516,22526,WHEELBARROW FOR CHILDREN ,1,5/1/2011 11:10,12.75,14800.0,United Kingdom
551516,20992,JAZZ HEARTS PURSE NOTEBOOK,24,5/1/2011 11:10,0.85,14800.0,United Kingdom
551516,22474,SPACEBOY TV DINNER TRAY,1,5/1/2011 11:10,4.95,14800.0,United Kingdom
551516,22472,TV DINNER TRAY DOLLY GIRL,1,5/1/2011 11:10,4.95,14800.0,United Kingdom
551516,22487,WHITE WOOD GARDEN PLANT LADDER,1,5/1/2011 11:10,9.95,14800.0,United Kingdom
551516,21716,BOYS VINTAGE TIN SEASIDE BUCKET,10,5/1/2011 11:10,2.55,14800.0,United Kingdom
551516,20727,LUNCH BAG  BLACK SKULL.,10,5/1/2011 11:10,1.65,14800.0,United Kingdom
551516,21981,PACK OF 12 WOODLAND TISSUES ,12,5/1/2011 11:10,0.29,14800.0,United Kingdom
551516,21985,PACK OF 12 HEARTS DESIGN TISSUES ,12,5/1/2011 11:10,0.29,14800.0,United Kingdom
551516,21982,PACK OF 12 SUKI TISSUES ,12,5/1/2011 11:10,0.29,14800.0,United Kingdom
551516,22751,FELTCRAFT PRINCESS OLIVIA DOLL,5,5/1/2011 11:10,3.75,14800.0,United Kingdom
551516,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,5/1/2011 11:10,3.75,14800.0,United Kingdom
551516,22520,CHILDS GARDEN TROWEL BLUE ,6,5/1/2011 11:10,0.85,14800.0,United Kingdom
551516,22521,CHILDS GARDEN TROWEL PINK,3,5/1/2011 11:10,0.85,14800.0,United Kingdom
551516,21718,RED METAL BEACH SPADE ,10,5/1/2011 11:10,1.25,14800.0,United Kingdom
551516,22750,FELTCRAFT PRINCESS LOLA DOLL,4,5/1/2011 11:10,3.75,14800.0,United Kingdom
551516,23207,LUNCH BAG ALPHABET DESIGN,6,5/1/2011 11:10,1.65,14800.0,United Kingdom
551516,23208,LUNCH BAG VINTAGE LEAF DESIGN,5,5/1/2011 11:10,1.65,14800.0,United Kingdom
551516,23205,CHARLOTTE BAG VINTAGE ALPHABET ,10,5/1/2011 11:10,0.85,14800.0,United Kingdom
551516,22437,SET OF 9 BLACK SKULL BALLOONS,5,5/1/2011 11:10,0.85,14800.0,United Kingdom
551516,22752,SET 7 BABUSHKA NESTING BOXES,2,5/1/2011 11:10,8.5,14800.0,United Kingdom
551516,22436,12 COLOURED PARTY BALLOONS,10,5/1/2011 11:10,0.65,14800.0,United Kingdom
551516,23176,ABC TREASURE BOOK BOX ,1,5/1/2011 11:10,2.25,14800.0,United Kingdom
551516,23194,GYMKHANA TREASURE BOOK BOX,1,5/1/2011 11:10,2.25,14800.0,United Kingdom
551516,23177,TREASURE ISLAND BOOK BOX,1,5/1/2011 11:10,2.25,14800.0,United Kingdom
551516,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,5/1/2011 11:10,1.25,14800.0,United Kingdom
551516,20971,PINK BLUE FELT CRAFT TRINKET BOX,2,5/1/2011 11:10,1.25,14800.0,United Kingdom
551516,22128,PARTY CONES CANDY ASSORTED,6,5/1/2011 11:10,1.25,14800.0,United Kingdom
551516,22029,SPACEBOY BIRTHDAY CARD,12,5/1/2011 11:10,0.42,14800.0,United Kingdom
551516,22712,CARD DOLLY GIRL ,24,5/1/2011 11:10,0.42,14800.0,United Kingdom
551516,22998,TRAVEL CARD WALLET KEEP CALM,24,5/1/2011 11:10,0.42,14800.0,United Kingdom
551516,22385,JUMBO BAG SPACEBOY DESIGN,2,5/1/2011 11:10,2.08,14800.0,United Kingdom
551516,22663,JUMBO BAG DOLLY GIRL DESIGN,2,5/1/2011 11:10,2.08,14800.0,United Kingdom
551516,23201,JUMBO BAG ALPHABET,2,5/1/2011 11:10,2.08,14800.0,United Kingdom
551516,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,5/1/2011 11:10,2.08,14800.0,United Kingdom
551516,21251,DINOSAUR HEIGHT CHART STICKER SET,5,5/1/2011 11:10,2.95,14800.0,United Kingdom
551516,21912,VINTAGE SNAKES & LADDERS,1,5/1/2011 11:10,3.75,14800.0,United Kingdom
551516,20969,RED FLORAL FELTCRAFT SHOULDER BAG,2,5/1/2011 11:10,3.75,14800.0,United Kingdom
551516,21888,BINGO SET,1,5/1/2011 11:10,3.75,14800.0,United Kingdom
551516,22549,PICTURE DOMINOES,2,5/1/2011 11:10,1.45,14800.0,United Kingdom
551516,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,5/1/2011 11:10,1.25,14800.0,United Kingdom
551516,22559,SEASIDE FLYING DISC,5,5/1/2011 11:10,1.25,14800.0,United Kingdom
551516,22708,WRAP DOLLY GIRL,25,5/1/2011 11:10,0.42,14800.0,United Kingdom
551516,22045,SPACEBOY GIFT WRAP,25,5/1/2011 11:10,0.42,14800.0,United Kingdom
551517,22435,SET OF 9 HEART SHAPED BALLOONS,3,5/1/2011 11:14,1.25,16931.0,United Kingdom
551517,23283,DOORMAT VINTAGE LEAVES DESIGN ,1,5/1/2011 11:14,7.95,16931.0,United Kingdom
551517,21991,BOHEMIAN COLLAGE STATIONERY SET,3,5/1/2011 11:14,2.95,16931.0,United Kingdom
551517,85144,JARDIN ETCHED GLASS CHEESE DISH,1,5/1/2011 11:14,1.95,16931.0,United Kingdom
551517,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,2,5/1/2011 11:14,1.25,16931.0,United Kingdom
551517,22149,FELTCRAFT 6 FLOWER FRIENDS,3,5/1/2011 11:14,2.1,16931.0,United Kingdom
551517,22548,HEADS AND TAILS SPORTING FUN,2,5/1/2011 11:14,1.25,16931.0,United Kingdom
551517,21892,TRADITIONAL WOODEN CATCH CUP GAME ,1,5/1/2011 11:14,1.25,16931.0,United Kingdom
551517,84879,ASSORTED COLOUR BIRD ORNAMENT,1,5/1/2011 11:14,1.69,16931.0,United Kingdom
551517,22904,CALENDAR PAPER CUT DESIGN,3,5/1/2011 11:14,2.95,16931.0,United Kingdom
551517,20972,PINK CREAM FELT CRAFT TRINKET BOX ,3,5/1/2011 11:14,1.25,16931.0,United Kingdom
551517,20971,PINK BLUE FELT CRAFT TRINKET BOX,3,5/1/2011 11:14,1.25,16931.0,United Kingdom
551517,22551,PLASTERS IN TIN SPACEBOY,2,5/1/2011 11:14,1.65,16931.0,United Kingdom
551517,22555,PLASTERS IN TIN STRONGMAN,3,5/1/2011 11:14,1.65,16931.0,United Kingdom
551517,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,5/1/2011 11:14,1.65,16931.0,United Kingdom
551517,22557,PLASTERS IN TIN VINTAGE PAISLEY ,3,5/1/2011 11:14,1.65,16931.0,United Kingdom
