InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
581237,23498,CLASSIC BICYCLE CLIPS ,1,12/8/2011 10:40,1.45,15443.0,United Kingdom
581237,23497,CLASSIC CHROME BICYCLE BELL ,1,12/8/2011 10:40,1.45,15443.0,United Kingdom
581237,22952,60 CAKE CASES VINTAGE CHRISTMAS,4,12/8/2011 10:40,0.55,15443.0,United Kingdom
581237,23552,BICYCLE PUNCTURE REPAIR KIT ,3,12/8/2011 10:40,2.08,15443.0,United Kingdom
581237,23497,CLASSIC CHROME BICYCLE BELL ,1,12/8/2011 10:40,1.45,15443.0,United Kingdom
581237,23378,PACK OF 12 50'S CHRISTMAS TISSUES,5,12/8/2011 10:40,0.39,15443.0,United Kingdom
581237,23509,MINI PLAYING CARDS FUN FAIR ,2,12/8/2011 10:40,0.42,15443.0,United Kingdom
581237,21916,SET 12 RETRO WHITE CHALK STICKS,4,12/8/2011 10:40,0.42,15443.0,United Kingdom
581237,21889,WOODEN BOX OF DOMINOES,1,12/8/2011 10:40,1.25,15443.0,United Kingdom
581237,23569,TRADTIONAL ALPHABET STAMP SET,2,12/8/2011 10:40,4.95,15443.0,United Kingdom
581237,23497,CLASSIC CHROME BICYCLE BELL ,4,12/8/2011 10:40,1.45,15443.0,United Kingdom
581237,23552,BICYCLE PUNCTURE REPAIR KIT ,1,12/8/2011 10:40,2.08,15443.0,United Kingdom
581237,23508,MINI PLAYING CARDS DOLLY GIRL ,1,12/8/2011 10:40,0.42,15443.0,United Kingdom
581237,23507,MINI PLAYING CARDS BUFFALO BILL ,3,12/8/2011 10:40,0.42,15443.0,United Kingdom
581237,22948,METAL DECORATION NAUGHTY CHILDREN ,7,12/8/2011 10:40,0.85,15443.0,United Kingdom
581237,21889,WOODEN BOX OF DOMINOES,4,12/8/2011 10:40,1.25,15443.0,United Kingdom
581237,23378,PACK OF 12 50'S CHRISTMAS TISSUES,1,12/8/2011 10:40,0.39,15443.0,United Kingdom
581237,23503,PLAYING CARDS KEEP CALM & CARRY ON,4,12/8/2011 10:40,1.25,15443.0,United Kingdom
581237,21135,VICTORIAN  METAL POSTCARD SPRING,8,12/8/2011 10:40,1.69,15443.0,United Kingdom
581237,23552,BICYCLE PUNCTURE REPAIR KIT ,2,12/8/2011 10:40,2.08,15443.0,United Kingdom
581237,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,12/8/2011 10:40,2.95,15443.0,United Kingdom
581237,82567,"AIRLINE LOUNGE,METAL SIGN",4,12/8/2011 10:40,2.1,15443.0,United Kingdom
581237,82582,AREA PATROLLED METAL SIGN,2,12/8/2011 10:40,2.1,15443.0,United Kingdom
581237,21174,POTTERING IN THE SHED METAL SIGN,2,12/8/2011 10:40,2.08,15443.0,United Kingdom
581237,23503,PLAYING CARDS KEEP CALM & CARRY ON,2,12/8/2011 10:40,1.25,15443.0,United Kingdom
581237,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,7,12/8/2011 10:40,2.95,15443.0,United Kingdom
581237,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,1,12/8/2011 10:40,2.95,15443.0,United Kingdom
581237,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,8,12/8/2011 10:40,2.95,15443.0,United Kingdom
581237,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,8,12/8/2011 10:40,2.95,15443.0,United Kingdom
581237,23378,PACK OF 12 50'S CHRISTMAS TISSUES,1,12/8/2011 10:40,0.39,15443.0,United Kingdom
581237,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,2,12/8/2011 10:40,2.95,15443.0,United Kingdom
581237,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,7,12/8/2011 10:40,0.85,15443.0,United Kingdom
581237,23229,VINTAGE DONKEY TAIL GAME ,3,12/8/2011 10:40,3.75,15443.0,United Kingdom
581237,22360,GLASS JAR ENGLISH CONFECTIONERY,1,12/8/2011 10:40,2.95,15443.0,United Kingdom
581237,22362,GLASS JAR PEACOCK BATH SALTS,1,12/8/2011 10:40,2.95,15443.0,United Kingdom
581237,21591,COSY HOUR CIGAR BOX MATCHES ,24,12/8/2011 10:40,1.25,15443.0,United Kingdom
581237,22111,SCOTTIE DOG HOT WATER BOTTLE,2,12/8/2011 10:40,4.95,15443.0,United Kingdom
581237,22112,CHOCOLATE HOT WATER BOTTLE,2,12/8/2011 10:40,4.95,15443.0,United Kingdom
581237,22835,HOT WATER BOTTLE I AM SO POORLY,2,12/8/2011 10:40,4.95,15443.0,United Kingdom
581237,23355,HOT WATER BOTTLE KEEP CALM,4,12/8/2011 10:40,4.95,15443.0,United Kingdom
581237,21485,RETROSPOT HEART HOT WATER BOTTLE,2,12/8/2011 10:40,4.95,15443.0,United Kingdom
581237,22113,GREY HEART HOT WATER BOTTLE,1,12/8/2011 10:40,4.25,15443.0,United Kingdom
581237,84030E,ENGLISH ROSE HOT WATER BOTTLE,2,12/8/2011 10:40,4.25,15443.0,United Kingdom
581237,22113,GREY HEART HOT WATER BOTTLE,3,12/8/2011 10:40,4.25,15443.0,United Kingdom
