InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
539038,22050,PINK PAISLEY ROSE GIFT WRAP,25,12/15/2010 14:45,0.42,15641.0,United Kingdom
539038,22568,FELTCRAFT CUSHION OWL,4,12/15/2010 14:45,3.75,15641.0,United Kingdom
539038,22570,FELTCRAFT CUSHION RABBIT,4,12/15/2010 14:45,3.75,15641.0,United Kingdom
539038,22150,3 STRIPEY MICE FELTCRAFT,12,12/15/2010 14:45,1.95,15641.0,United Kingdom
539039,22797,CHEST OF DRAWERS GINGHAM HEART ,2,12/15/2010 15:00,16.95,13124.0,United Kingdom
539039,82551,LAUNDRY 15C METAL SIGN,12,12/15/2010 15:00,1.45,13124.0,United Kingdom
539039,22736,RIBBON REEL MAKING SNOWMEN ,10,12/15/2010 15:00,1.65,13124.0,United Kingdom
539039,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,12/15/2010 15:00,0.85,13124.0,United Kingdom
539039,22924,FRIDGE MAGNETS LA VIE EN ROSE,12,12/15/2010 15:00,0.85,13124.0,United Kingdom
539039,22922,FRIDGE MAGNETS US DINER ASSORTED,12,12/15/2010 15:00,0.85,13124.0,United Kingdom
539039,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,12/15/2010 15:00,0.55,13124.0,United Kingdom
539039,82599,FANNY'S REST STOPMETAL SIGN,12,12/15/2010 15:00,2.1,13124.0,United Kingdom
539039,21481,FAWN BLUE HOT WATER BOTTLE,4,12/15/2010 15:00,2.95,13124.0,United Kingdom
539039,22899,CHILDREN'S APRON DOLLY GIRL ,6,12/15/2010 15:00,2.1,13124.0,United Kingdom
539039,47591B,SCOTTIES CHILDRENS APRON,6,12/15/2010 15:00,1.65,13124.0,United Kingdom
539039,17012C,ORIGAMI LAVENDER INCENSE/CANDL SET ,5,12/15/2010 15:00,2.55,13124.0,United Kingdom
539039,79067,CORONA MEXICAN TRAY,10,12/15/2010 15:00,3.75,13124.0,United Kingdom
539039,21485,RETROSPOT HEART HOT WATER BOTTLE,4,12/15/2010 15:00,4.95,13124.0,United Kingdom
539039,22111,SCOTTIE DOG HOT WATER BOTTLE,6,12/15/2010 15:00,4.95,13124.0,United Kingdom
539039,22948,METAL DECORATION NAUGHTY CHILDREN ,24,12/15/2010 15:00,0.85,13124.0,United Kingdom
