InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
C574347,23427,STOOL HOME SWEET HOME ,-1,11/4/2011 10:28,10.4,12500.0,Germany
C574347,23395,BELLE JARDINIERE CUSHION COVER,-3,11/4/2011 10:28,3.75,12500.0,Germany
574349,22595,GINGHAM HEART DECORATION,12,11/4/2011 10:29,0.85,13495.0,United Kingdom
574349,22574,HEART WOODEN CHRISTMAS DECORATION,12,11/4/2011 10:29,0.85,13495.0,United Kingdom
574349,23082,SET 6 PAPER TABLE LANTERN HEARTS ,12,11/4/2011 10:29,3.75,13495.0,United Kingdom
574349,84832,ZINC WILLIE WINKIE  CANDLE STICK,36,11/4/2011 10:29,0.85,13495.0,United Kingdom
574349,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,11/4/2011 10:29,1.25,13495.0,United Kingdom
574349,84949,SILVER HANGING T-LIGHT HOLDER,24,11/4/2011 10:29,1.65,13495.0,United Kingdom
574349,84946,ANTIQUE SILVER T-LIGHT GLASS,12,11/4/2011 10:29,1.25,13495.0,United Kingdom
574349,22113,GREY HEART HOT WATER BOTTLE,36,11/4/2011 10:29,3.75,13495.0,United Kingdom
574349,23356,LOVE HOT WATER BOTTLE,24,11/4/2011 10:29,4.95,13495.0,United Kingdom
574349,22835,HOT WATER BOTTLE I AM SO POORLY,24,11/4/2011 10:29,4.25,13495.0,United Kingdom
574349,21484,CHICK GREY HOT WATER BOTTLE,8,11/4/2011 10:29,4.25,13495.0,United Kingdom
574349,23570,TRADITIONAL PICK UP STICKS GAME ,12,11/4/2011 10:29,1.25,13495.0,United Kingdom
574349,23569,TRADTIONAL ALPHABET STAMP SET,8,11/4/2011 10:29,4.95,13495.0,United Kingdom
574349,23571,TRADITIONAL NAUGHTS & CROSSES,12,11/4/2011 10:29,1.65,13495.0,United Kingdom
574349,21892,TRADITIONAL WOODEN CATCH CUP GAME ,12,11/4/2011 10:29,1.25,13495.0,United Kingdom
C574350,23224,CHERUB HEART DECORATION GOLD,-12,11/4/2011 10:36,0.83,16637.0,United Kingdom
C574350,23222,CHRISTMAS TREE HANGING GOLD,-12,11/4/2011 10:36,0.83,16637.0,United Kingdom
C574350,23225,CHERUB HEART DECORATION SILVER ,-12,11/4/2011 10:36,0.83,16637.0,United Kingdom
574351,21498,RED RETROSPOT WRAP ,25,11/4/2011 10:37,0.42,17348.0,United Kingdom
574351,23352,ROLL WRAP 50'S RED CHRISTMAS ,1,11/4/2011 10:37,1.25,17348.0,United Kingdom
