InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
571842,23554,LANDMARK FRAME OXFORD STREET,12,10/19/2011 12:28,10.95,16684.0,United Kingdom
571843,23568,EGG CUP HENRIETTA HEN CREAM ,144,10/19/2011 12:28,1.04,16684.0,United Kingdom
571843,23564,EGG CUP MILKMAID INGRID,144,10/19/2011 12:28,1.04,16684.0,United Kingdom
571843,23566,EGG CUP MILKMAID HEIDI,144,10/19/2011 12:28,1.04,16684.0,United Kingdom
571844,23301,GARDENERS KNEELING PAD KEEP CALM ,12,10/19/2011 12:30,1.65,17101.0,United Kingdom
571844,23300,GARDENERS KNEELING PAD CUP OF TEA ,12,10/19/2011 12:30,1.65,17101.0,United Kingdom
571844,22839,3 TIER CAKE TIN GREEN AND CREAM,1,10/19/2011 12:30,14.95,17101.0,United Kingdom
571844,23503,PLAYING CARDS KEEP CALM & CARRY ON,12,10/19/2011 12:30,1.25,17101.0,United Kingdom
571844,23530,WALL ART ONLY ONE PERSON ,6,10/19/2011 12:30,4.95,17101.0,United Kingdom
571844,23526,WALL ART DOG LICENCE ,12,10/19/2011 12:30,5.95,17101.0,United Kingdom
571844,23535,WALL ART BICYCLE SAFETY,12,10/19/2011 12:30,5.95,17101.0,United Kingdom
571844,23528,WALL ART SPACEBOY,6,10/19/2011 12:30,3.75,17101.0,United Kingdom
571844,23356,LOVE HOT WATER BOTTLE,24,10/19/2011 12:30,4.95,17101.0,United Kingdom
571844,23355,HOT WATER BOTTLE KEEP CALM,24,10/19/2011 12:30,4.15,17101.0,United Kingdom
571844,23012,GLASS APOTHECARY BOTTLE PERFUME,12,10/19/2011 12:30,3.45,17101.0,United Kingdom
571844,23013,GLASS APOTHECARY BOTTLE TONIC,12,10/19/2011 12:30,3.45,17101.0,United Kingdom
571844,23014,GLASS APOTHECARY BOTTLE ELIXIR,12,10/19/2011 12:30,3.45,17101.0,United Kingdom
571844,22197,POPCORN HOLDER,24,10/19/2011 12:30,0.85,17101.0,United Kingdom
571844,23201,JUMBO BAG ALPHABET,20,10/19/2011 12:30,2.08,17101.0,United Kingdom
571845,22469,HEART OF WICKER SMALL,2,10/19/2011 12:34,1.65,16869.0,United Kingdom
571845,23321,SMALL WHITE HEART OF WICKER,2,10/19/2011 12:34,1.65,16869.0,United Kingdom
571845,23322,LARGE WHITE HEART OF WICKER,1,10/19/2011 12:34,2.95,16869.0,United Kingdom
571845,21264,WHITE GOOSE FEATHER TREE 60CM ,2,10/19/2011 12:34,1.95,16869.0,United Kingdom
571845,21265,PINK GOOSE FEATHER TREE 60CM,2,10/19/2011 12:34,1.95,16869.0,United Kingdom
571845,21263,GREEN GOOSE FEATHER TREE 60CM,2,10/19/2011 12:34,1.95,16869.0,United Kingdom
571845,21733,RED HANGING HEART T-LIGHT HOLDER,2,10/19/2011 12:34,2.95,16869.0,United Kingdom
571845,23320,GIANT 50'S CHRISTMAS CRACKER,12,10/19/2011 12:34,2.89,16869.0,United Kingdom
571845,22153,ANGEL DECORATION STARS ON DRESS,4,10/19/2011 12:34,0.42,16869.0,United Kingdom
571845,22155,STAR DECORATION RUSTIC,5,10/19/2011 12:34,0.42,16869.0,United Kingdom
571845,22154,ANGEL DECORATION 3 BUTTONS ,4,10/19/2011 12:34,0.42,16869.0,United Kingdom
571845,22610,PENS ASSORTED FUNNY FACE,36,10/19/2011 12:34,0.19,16869.0,United Kingdom
571845,22608,PENS ASSORTED FUNKY JEWELED ,36,10/19/2011 12:34,0.19,16869.0,United Kingdom
571845,23344,JUMBO BAG 50'S CHRISTMAS ,1,10/19/2011 12:34,2.08,16869.0,United Kingdom
571845,84341B,SMALL PINK MAGIC CHRISTMAS TREE,12,10/19/2011 12:34,0.38,16869.0,United Kingdom
571845,21591,COSY HOUR CIGAR BOX MATCHES ,3,10/19/2011 12:34,1.25,16869.0,United Kingdom
571845,23493,VINTAGE DOILY TRAVEL SEWING KIT,3,10/19/2011 12:34,1.95,16869.0,United Kingdom
571845,22619,SET OF 6 SOLDIER SKITTLES,1,10/19/2011 12:34,3.75,16869.0,United Kingdom
571845,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,6,10/19/2011 12:34,2.55,16869.0,United Kingdom
571845,22734,SET OF 6 RIBBONS VINTAGE CHRISTMAS,1,10/19/2011 12:34,2.89,16869.0,United Kingdom
571845,22737,RIBBON REEL CHRISTMAS PRESENT ,1,10/19/2011 12:34,1.65,16869.0,United Kingdom
571845,22572,ROCKING HORSE GREEN CHRISTMAS ,3,10/19/2011 12:34,0.85,16869.0,United Kingdom
571845,22571,ROCKING HORSE RED CHRISTMAS ,3,10/19/2011 12:34,0.85,16869.0,United Kingdom
571845,23437, 50'S CHRISTMAS GIFT BAG LARGE,6,10/19/2011 12:34,1.25,16869.0,United Kingdom
571845,85049E,SCANDINAVIAN REDS RIBBONS,1,10/19/2011 12:34,1.25,16869.0,United Kingdom
571845,23198,PANTRY MAGNETIC  SHOPPING LIST,1,10/19/2011 12:34,1.45,16869.0,United Kingdom
571845,23157,SET OF 6 NATIVITY MAGNETS ,7,10/19/2011 12:34,2.08,16869.0,United Kingdom
571845,23269,SET OF 2 CERAMIC CHRISTMAS TREES,6,10/19/2011 12:34,1.45,16869.0,United Kingdom
571845,23270,SET OF 2 CERAMIC PAINTED HEARTS ,6,10/19/2011 12:34,1.45,16869.0,United Kingdom
571845,21147,JINGLE BELLS TREE DECORATION,6,10/19/2011 12:34,2.1,16869.0,United Kingdom
571845,22307,GOLD MUG BONE CHINA TREE OF LIFE,6,10/19/2011 12:34,1.06,16869.0,United Kingdom
571845,23461,SWEETHEART BIRD HOUSE,1,10/19/2011 12:34,4.15,16869.0,United Kingdom
571845,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,6,10/19/2011 12:34,4.95,16869.0,United Kingdom
571845,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,4,10/19/2011 12:34,4.95,16869.0,United Kingdom
571845,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,4,10/19/2011 12:34,2.95,16869.0,United Kingdom
571845,23461,SWEETHEART BIRD HOUSE,2,10/19/2011 12:34,4.15,16869.0,United Kingdom
571845,22752,SET 7 BABUSHKA NESTING BOXES,1,10/19/2011 12:34,8.5,16869.0,United Kingdom
571845,23461,SWEETHEART BIRD HOUSE,2,10/19/2011 12:34,4.15,16869.0,United Kingdom
571845,22470,HEART OF WICKER LARGE,1,10/19/2011 12:34,2.95,16869.0,United Kingdom
571845,22487,WHITE WOOD GARDEN PLANT LADDER,1,10/19/2011 12:34,9.95,16869.0,United Kingdom
571845,22377,BOTTLE BAG RETROSPOT ,3,10/19/2011 12:34,2.1,16869.0,United Kingdom
571845,84600,NEW BAROQUE JEWELLERY BOX ,1,10/19/2011 12:34,7.95,16869.0,United Kingdom
571846,23321,SMALL WHITE HEART OF WICKER,1,10/19/2011 12:35,1.65,17841.0,United Kingdom
