InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
548663,21328,BALLOONS  WRITING SET ,1,4/1/2011 14:44,3.29,,United Kingdom
548663,21354,TOAST ITS - BEST MUM,1,4/1/2011 14:44,2.46,,United Kingdom
548663,21558,SKULL LUNCH BOX WITH CUTLERY ,1,4/1/2011 14:44,4.96,,United Kingdom
548663,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,2,4/1/2011 14:44,4.96,,United Kingdom
548663,21658,GLASS  BEURRE DISH,1,4/1/2011 14:44,8.29,,United Kingdom
548663,21700,BIG DOUGHNUT FRIDGE MAGNETS,1,4/1/2011 14:44,8.29,,United Kingdom
548663,21731,RED TOADSTOOL LED NIGHT LIGHT,1,4/1/2011 14:44,4.13,,United Kingdom
548663,21868,POTTING SHED TEA MUG,2,4/1/2011 14:44,3.29,,United Kingdom
548663,21889,WOODEN BOX OF DOMINOES,3,4/1/2011 14:44,3.29,,United Kingdom
548663,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,2,4/1/2011 14:44,4.13,,United Kingdom
548663,21930,JUMBO STORAGE BAG SKULLS,2,4/1/2011 14:44,4.96,,United Kingdom
548663,21931,JUMBO STORAGE BAG SUKI,1,4/1/2011 14:44,4.13,,United Kingdom
548663,21935,SUKI  SHOULDER BAG,4,4/1/2011 14:44,4.13,,United Kingdom
548663,22090,PAPER BUNTING RETROSPOT,1,4/1/2011 14:44,6.63,,United Kingdom
548663,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,4/1/2011 14:44,16.63,,United Kingdom
548663,22195,LARGE HEART MEASURING SPOONS,1,4/1/2011 14:44,3.29,,United Kingdom
548663,22196,SMALL HEART MEASURING SPOONS,1,4/1/2011 14:44,1.63,,United Kingdom
548663,22219,LOVEBIRD HANGING DECORATION WHITE ,4,4/1/2011 14:44,1.63,,United Kingdom
548663,22297,HEART IVORY TRELLIS SMALL,6,4/1/2011 14:44,2.46,,United Kingdom
548663,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2,4/1/2011 14:44,4.96,,United Kingdom
548663,22357,KINGS CHOICE BISCUIT TIN,1,4/1/2011 14:44,8.29,,United Kingdom
548663,22378,WALL TIDY RETROSPOT ,1,4/1/2011 14:44,4.96,,United Kingdom
548663,22379,RECYCLING BAG RETROSPOT ,2,4/1/2011 14:44,4.96,,United Kingdom
548663,22381,TOY TIDY PINK POLKADOT,1,4/1/2011 14:44,4.96,,United Kingdom
548663,22385,JUMBO BAG SPACEBOY DESIGN,5,4/1/2011 14:44,4.13,,United Kingdom
548663,22386,JUMBO BAG PINK POLKADOT,1,4/1/2011 14:44,4.13,,United Kingdom
548663,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,4/1/2011 14:44,4.13,,United Kingdom
548663,22431,WATERING CAN BLUE ELEPHANT,1,4/1/2011 14:44,4.13,,United Kingdom
548663,22456,NATURAL SLATE CHALKBOARD LARGE ,1,4/1/2011 14:44,9.96,,United Kingdom
548663,22457,NATURAL SLATE HEART CHALKBOARD ,1,4/1/2011 14:44,5.79,,United Kingdom
548663,22475,SKULL DESIGN TV DINNER TRAY,1,4/1/2011 14:44,10.79,,United Kingdom
548663,22483,RED GINGHAM TEDDY BEAR ,1,4/1/2011 14:44,5.79,,United Kingdom
548663,22499,WOODEN UNION JACK BUNTING,1,4/1/2011 14:44,8.29,,United Kingdom
548663,22501,PICNIC BASKET WICKER LARGE,3,4/1/2011 14:44,20.79,,United Kingdom
548663,22519,CHILDS GARDEN BRUSH PINK,2,4/1/2011 14:44,4.13,,United Kingdom
548663,22630,DOLLY GIRL LUNCH BOX,1,4/1/2011 14:44,2.46,,United Kingdom
548663,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,4/1/2011 14:44,6.63,,United Kingdom
548663,22697,GREEN REGENCY TEACUP AND SAUCER,1,4/1/2011 14:44,5.79,,United Kingdom
548663,22719,GUMBALL MONOCHROME COAT RACK,7,4/1/2011 14:44,2.46,,United Kingdom
548663,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,4/1/2011 14:44,16.63,,United Kingdom
548663,35809a,ENAMEL PINK TEA CONTAINER,1,4/1/2011 14:44,4.13,,United Kingdom
548663,37340,MULTICOLOUR SPRING FLOWER MUG,1,4/1/2011 14:44,8.29,,United Kingdom
548663,47566b,TEA TIME PARTY BUNTING,3,4/1/2011 14:44,8.29,,United Kingdom
548663,48116,DOORMAT MULTICOLOUR STRIPE,1,4/1/2011 14:44,14.13,,United Kingdom
548663,48185,DOORMAT FAIRY CAKE,1,4/1/2011 14:44,14.13,,United Kingdom
548663,72741,GRAND CHOCOLATECANDLE,3,4/1/2011 14:44,2.76,,United Kingdom
548663,72801c,4 ROSE PINK DINNER CANDLES,1,4/1/2011 14:44,2.46,,United Kingdom
548663,72801d,4 SKY BLUE DINNER CANDLES,1,4/1/2011 14:44,2.46,,United Kingdom
548663,82482,WOODEN PICTURE FRAME WHITE FINISH,2,4/1/2011 14:44,4.96,,United Kingdom
548663,82580,BATHROOM METAL SIGN,1,4/1/2011 14:44,1.25,,United Kingdom
548663,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,1,4/1/2011 14:44,3.29,,United Kingdom
548663,84509c,SET OF 4 POLKADOT PLACEMATS ,2,4/1/2011 14:44,7.46,,United Kingdom
548663,84510c,SET OF 4 POLKADOT COASTERS,2,4/1/2011 14:44,2.46,,United Kingdom
548663,84519A,TOMATO CHARLIE+LOLA COASTER SET,1,4/1/2011 14:44,5.79,,United Kingdom
548663,84559a,3D SHEET OF DOG STICKERS,1,4/1/2011 14:44,1.66,,United Kingdom
548663,84987,SET OF 36 TEATIME PAPER DOILIES,1,4/1/2011 14:44,3.75,,United Kingdom
548663,84993a,75 GREEN PETIT FOUR CASES,4,4/1/2011 14:44,0.83,,United Kingdom
548663,DOT,DOTCOM POSTAGE,1,4/1/2011 14:44,244.46,,United Kingdom
548664,22197,SMALL POPCORN HOLDER,12,4/1/2011 14:45,0.85,14911.0,EIRE
548664,22167, OVAL WALL MIRROR DIAMANTE ,5,4/1/2011 14:45,9.95,14911.0,EIRE
548664,22696,WICKER WREATH LARGE,12,4/1/2011 14:45,1.95,14911.0,EIRE
548664,21386,IVORY HANGING DECORATION  EGG,12,4/1/2011 14:45,0.85,14911.0,EIRE
548664,22241,GARLAND WOODEN HAPPY EASTER,12,4/1/2011 14:45,1.25,14911.0,EIRE
548664,22249,DECORATION WHITE CHICK MAGIC GARDEN,16,4/1/2011 14:45,0.85,14911.0,EIRE
548664,22284,HEN HOUSE DECORATION,12,4/1/2011 14:45,1.65,14911.0,EIRE
548664,22288,HANGING METAL RABBIT DECORATION,24,4/1/2011 14:45,1.25,14911.0,EIRE
548664,85194S,HANGING SPRING FLOWER EGG SMALL,24,4/1/2011 14:45,0.65,14911.0,EIRE
548664,21448,12 DAISY PEGS IN WOOD BOX,12,4/1/2011 14:45,1.65,14911.0,EIRE
548664,22991,GIRAFFE WOODEN RULER,12,4/1/2011 14:45,1.95,14911.0,EIRE
548664,22992,REVOLVER WOODEN RULER ,12,4/1/2011 14:45,1.95,14911.0,EIRE
548664,23008,DOLLY GIRL BABY GIFT SET,6,4/1/2011 14:45,14.95,14911.0,EIRE
548664,23010,CIRCUS PARADE BABY GIFT SET,6,4/1/2011 14:45,14.95,14911.0,EIRE
548664,23076,ICE CREAM SUNDAE LIP GLOSS,24,4/1/2011 14:45,1.25,14911.0,EIRE
548664,23078,ICE CREAM PEN LIP GLOSS ,24,4/1/2011 14:45,1.25,14911.0,EIRE
