InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
540646,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,2,1/10/2011 14:32,2.51,,United Kingdom
540646,22713,CARD I LOVE LONDON ,1,1/10/2011 14:32,0.85,,United Kingdom
540646,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,1/10/2011 14:32,11.02,,United Kingdom
540646,22730,ALARM CLOCK BAKELIKE IVORY,1,1/10/2011 14:32,7.62,,United Kingdom
540646,22738,RIBBON REEL SNOWY VILLAGE,1,1/10/2011 14:32,3.36,,United Kingdom
540646,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,1,1/10/2011 14:32,3.36,,United Kingdom
540646,22766,PHOTO FRAME CORNICE,1,1/10/2011 14:32,5.91,,United Kingdom
540646,22778,GLASS CLOCHE SMALL,1,1/10/2011 14:32,8.47,,United Kingdom
540646,22788,BROCANTE COAT RACK,1,1/10/2011 14:32,20.38,,United Kingdom
540646,22791,T-LIGHT GLASS FLUTED ANTIQUE,4,1/10/2011 14:32,2.51,,United Kingdom
540646,22795,SWEETHEART RECIPE BOOK STAND,2,1/10/2011 14:32,13.57,,United Kingdom
540646,22817,CARD SUKI BIRTHDAY,9,1/10/2011 14:32,0.43,,United Kingdom
540646,22819,"BIRTHDAY CARD, RETRO SPOT",5,1/10/2011 14:32,0.43,,United Kingdom
540646,22834,HAND WARMER BABUSHKA DESIGN,10,1/10/2011 14:32,1.66,,United Kingdom
540646,22855,FINE WICKER HEART ,1,1/10/2011 14:32,2.51,,United Kingdom
540646,22908,PACK OF 20 NAPKINS RED APPLES,2,1/10/2011 14:32,1.66,,United Kingdom
540646,22915,ASSORTED BOTTLE TOP  MAGNETS ,1,1/10/2011 14:32,5.06,,United Kingdom
540646,22951,60 CAKE CASES DOLLY GIRL DESIGN,1,1/10/2011 14:32,1.28,,United Kingdom
540646,22961,JAM MAKING SET PRINTED,1,1/10/2011 14:32,3.36,,United Kingdom
