InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
559817,85176,SEWING SUSAN 21 NEEDLE SET,2,7/12/2011 16:20,0.79,,United Kingdom
559817,85178,VICTORIAN SEWING KIT,1,7/12/2011 16:20,0.79,,United Kingdom
559817,85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,2,7/12/2011 16:20,1.63,,United Kingdom
559817,85214,TUB 24 PINK FLOWER PEGS,4,7/12/2011 16:20,1.63,,United Kingdom
559817,90114,SUMMER DAISIES BAG CHARM,1,7/12/2011 16:20,2.46,,United Kingdom
559817,90134,OLD ROSE COMBO BEAD NECKLACE,1,7/12/2011 16:20,2.9,,United Kingdom
559817,DOT,DOTCOM POSTAGE,1,7/12/2011 16:20,169.55,,United Kingdom
559817,22908,PACK OF 20 NAPKINS RED APPLES,6,7/12/2011 16:20,0.85,,United Kingdom
559817,23013,GLASS APOTHECARY BOTTLE TONIC,1,7/12/2011 16:20,3.95,,United Kingdom
559817,23012,GLASS APOTHECARY BOTTLE PERFUME,1,7/12/2011 16:20,3.95,,United Kingdom
559817,23032,DRAWER KNOB CRACKLE GLAZE IVORY,6,7/12/2011 16:20,1.65,,United Kingdom
559817,23002,TRAVEL CARD WALLET SKULLS,2,7/12/2011 16:20,0.42,,United Kingdom
559817,23301,GARDENERS KNEELING PAD KEEP CALM ,2,7/12/2011 16:20,1.65,,United Kingdom
559817,71053,WHITE METAL LANTERN,2,7/12/2011 16:20,3.75,,United Kingdom
559817,23208,LUNCH BAG VINTAGE LEAF DESIGN,6,7/12/2011 16:20,1.65,,United Kingdom
559817,23202,JUMBO BAG VINTAGE LEAF,4,7/12/2011 16:20,2.08,,United Kingdom
559817,20718,RED RETROSPOT SHOPPER BAG,7,7/12/2011 16:20,1.25,,United Kingdom
559817,10133,COLOURING PENCILS BROWN TUBE,5,7/12/2011 16:20,0.83,,United Kingdom
559817,11001,ASSTD DESIGN RACING CAR PEN,4,7/12/2011 16:20,0.83,,United Kingdom
559817,15058B,PINK POLKADOT GARDEN PARASOL,1,7/12/2011 16:20,10.79,,United Kingdom
559817,15058C,ICE CREAM DESIGN GARDEN PARASOL,1,7/12/2011 16:20,10.79,,United Kingdom
559817,20618,QUEEN OF THE SKIES PASSPORT COVER ,1,7/12/2011 16:20,1.63,,United Kingdom
559817,20619,TROPICAL PASSPORT COVER ,1,7/12/2011 16:20,1.63,,United Kingdom
559817,20652,BLUE POLKADOT LUGGAGE TAG ,2,7/12/2011 16:20,2.46,,United Kingdom
559817,20657,TROPICAL LUGGAGE TAG,1,7/12/2011 16:20,2.46,,United Kingdom
559817,20669,RED HEART LUGGAGE TAG,3,7/12/2011 16:20,0.83,,United Kingdom
559817,20676,RED RETROSPOT BOWL,2,7/12/2011 16:20,2.46,,United Kingdom
559817,20685,DOORMAT RED RETROSPOT,1,7/12/2011 16:20,8.29,,United Kingdom
559817,20707,CRAZY DAISY HEART DECORATION,2,7/12/2011 16:20,0.83,,United Kingdom
559817,20711,JUMBO BAG TOYS ,1,7/12/2011 16:20,4.13,,United Kingdom
559817,20724,RED RETROSPOT CHARLOTTE BAG,1,7/12/2011 16:20,1.63,,United Kingdom
559817,20752,BLUE POLKADOT WASHING UP GLOVES,1,7/12/2011 16:20,2.46,,United Kingdom
559817,20754,RETROSPOT RED WASHING UP GLOVES,1,7/12/2011 16:20,4.13,,United Kingdom
559817,20768,GREEN FERN JOURNAL ,1,7/12/2011 16:20,2.46,,United Kingdom
559817,20770,ABSTRACT CIRCLE JOURNAL ,4,7/12/2011 16:20,2.46,,United Kingdom
559817,20771,CHRYSANTHEMUM  JOURNAL,1,7/12/2011 16:20,2.46,,United Kingdom
559817,20772,GARDEN PATH JOURNAL,1,7/12/2011 16:20,2.46,,United Kingdom
559817,20840,FRENCH FLORAL CUSHION COVER ,1,7/12/2011 16:20,3.29,,United Kingdom
559817,20902,VINTAGE KEEPSAKE BOX PARIS DAYS,1,7/12/2011 16:20,4.13,,United Kingdom
559817,20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,1,7/12/2011 16:20,4.13,,United Kingdom
559817,20972,PINK CREAM FELT CRAFT TRINKET BOX ,1,7/12/2011 16:20,2.46,,United Kingdom
559817,20977,36 PENCILS TUBE WOODLAND,1,7/12/2011 16:20,2.46,,United Kingdom
559817,20986,BLUE CALCULATOR RULER,2,7/12/2011 16:20,0.83,,United Kingdom
559817,20996,JAZZ HEARTS ADDRESS BOOK,2,7/12/2011 16:20,0.42,,United Kingdom
559817,21033,JUMBO BAG CHARLIE AND LOLA TOYS,12,7/12/2011 16:20,2.46,,United Kingdom
559817,21035,SET/2 RED RETROSPOT TEA TOWELS ,1,7/12/2011 16:20,6.63,,United Kingdom
559817,21051,RIBBONS PURSE ,1,7/12/2011 16:20,4.13,,United Kingdom
559817,21058,PARTY INVITES WOODLAND,1,7/12/2011 16:20,0.83,,United Kingdom
559817,21059,PARTY INVITES DINOSAURS,1,7/12/2011 16:20,0.83,,United Kingdom
559817,21061,PARTY INVITES FOOTBALL,1,7/12/2011 16:20,0.83,,United Kingdom
559817,21062,PARTY INVITES SPACEMAN,2,7/12/2011 16:20,0.83,,United Kingdom
559817,21063,PARTY INVITES JAZZ HEARTS,1,7/12/2011 16:20,0.83,,United Kingdom
559817,21084,SET/6 COLLAGE PAPER CUPS,3,7/12/2011 16:20,0.83,,United Kingdom
559817,21090,SET/6 COLLAGE PAPER PLATES,3,7/12/2011 16:20,0.83,,United Kingdom
559817,21175,GIN + TONIC DIET METAL SIGN,1,7/12/2011 16:20,4.96,,United Kingdom
559817,21179,NO JUNK MAIL METAL SIGN,1,7/12/2011 16:20,1.63,,United Kingdom
559817,21198,WHITE HEART CONFETTI IN TUBE,4,7/12/2011 16:20,0.83,,United Kingdom
559817,21199,PINK  HEART CONFETTI IN TUBE,4,7/12/2011 16:20,0.83,,United Kingdom
559817,21211,SET OF 72 SKULL PAPER  DOILIES,1,7/12/2011 16:20,1.25,,United Kingdom
559817,21212,PACK OF 72 RETROSPOT CAKE CASES,1,7/12/2011 16:20,1.25,,United Kingdom
559817,21213,PACK OF 72 SKULL CAKE CASES,1,7/12/2011 16:20,1.25,,United Kingdom
559817,21226,POCKET MIRROR WOODLAND,2,7/12/2011 16:20,0.83,,United Kingdom
559817,21231,SWEETHEART CERAMIC TRINKET BOX,1,7/12/2011 16:20,2.46,,United Kingdom
559817,21232,STRAWBERRY CERAMIC TRINKET BOX,1,7/12/2011 16:20,2.46,,United Kingdom
559817,21238,RED RETROSPOT CUP,2,7/12/2011 16:20,1.63,,United Kingdom
559817,21242,RED RETROSPOT PLATE ,2,7/12/2011 16:20,3.29,,United Kingdom
559817,21327,SKULLS WRITING SET ,2,7/12/2011 16:20,0.83,,United Kingdom
559817,21328,BALLOONS  WRITING SET ,7,7/12/2011 16:20,0.83,,United Kingdom
559817,21329,DINOSAURS  WRITING SET ,7,7/12/2011 16:20,0.83,,United Kingdom
559817,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,7/12/2011 16:20,5.79,,United Kingdom
559817,21382,SET/4 SPRING FLOWER DECORATION,2,7/12/2011 16:20,1.63,,United Kingdom
559817,21385,IVORY HANGING DECORATION  HEART,7,7/12/2011 16:20,1.63,,United Kingdom
559817,21389,IVORY HANGING DECORATION  BIRD,4,7/12/2011 16:20,0.83,,United Kingdom
559817,21390,FILIGRIS HEART WITH BUTTERFLY,1,7/12/2011 16:20,2.46,,United Kingdom
