InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
550607,22166,WALL MIRROR RECTANGLE DIAMANTE PINK,3,4/19/2011 12:17,7.95,16919.0,United Kingdom
550607,37448,CERAMIC CAKE DESIGN SPOTTED MUG,8,4/19/2011 12:17,1.49,16919.0,United Kingdom
550607,22059,CERAMIC STRAWBERRY DESIGN MUG,6,4/19/2011 12:17,1.49,16919.0,United Kingdom
550607,22649,STRAWBERRY FAIRY CAKE TEAPOT,2,4/19/2011 12:17,4.95,16919.0,United Kingdom
550608,22970,LONDON BUS COFFEE MUG,462,4/19/2011 12:19,2.1,12901.0,United Kingdom
C550609,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,-9,4/19/2011 12:21,9.95,14502.0,United Kingdom
550610,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,9,4/19/2011 12:22,9.95,14502.0,United Kingdom
C550611,22060,LARGE CAKE STAND HANGING HEARTS,-6,4/19/2011 12:23,3.95,12569.0,Germany
550612,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1,4/19/2011 12:26,6.75,14662.0,United Kingdom
550612,22169,FAMILY ALBUM WHITE PICTURE FRAME,1,4/19/2011 12:26,8.5,14662.0,United Kingdom
550612,21922,UNION STRIPE WITH FRINGE  HAMMOCK,1,4/19/2011 12:26,7.95,14662.0,United Kingdom
550612,23052,RECYCLED ACAPULCO MAT TURQUOISE,1,4/19/2011 12:26,8.25,14662.0,United Kingdom
550612,48185,DOORMAT FAIRY CAKE,1,4/19/2011 12:26,7.95,14662.0,United Kingdom
550612,21524,DOORMAT SPOTTY HOME SWEET HOME,2,4/19/2011 12:26,7.95,14662.0,United Kingdom
550612,48187,DOORMAT NEW ENGLAND,1,4/19/2011 12:26,7.95,14662.0,United Kingdom
550612,22660,DOORMAT I LOVE LONDON,1,4/19/2011 12:26,7.95,14662.0,United Kingdom
550612,47566,PARTY BUNTING,1,4/19/2011 12:26,4.95,14662.0,United Kingdom
550612,22498,WOODEN REGATTA BUNTING,1,4/19/2011 12:26,5.95,14662.0,United Kingdom
550612,84569A,PACK 3 IRON ON DOG PATCHES,2,4/19/2011 12:26,1.25,14662.0,United Kingdom
550612,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,2,4/19/2011 12:26,0.85,14662.0,United Kingdom
550612,22384,LUNCH BAG PINK POLKADOT,1,4/19/2011 12:26,1.65,14662.0,United Kingdom
550612,23206,LUNCH BAG APPLE DESIGN,1,4/19/2011 12:26,1.65,14662.0,United Kingdom
550612,23207,LUNCH BAG ALPHABET DESIGN,1,4/19/2011 12:26,1.65,14662.0,United Kingdom
550612,20726,LUNCH BAG WOODLAND,1,4/19/2011 12:26,1.65,14662.0,United Kingdom
550612,22662,LUNCH BAG DOLLY GIRL DESIGN,1,4/19/2011 12:26,1.65,14662.0,United Kingdom
550612,22978,PANTRY ROLLING PIN,1,4/19/2011 12:26,3.75,14662.0,United Kingdom
550612,23050,RECYCLED ACAPULCO MAT GREEN,1,4/19/2011 12:26,8.25,14662.0,United Kingdom
550612,23183,MOTHER'S KITCHEN SPOON REST ,1,4/19/2011 12:26,3.75,14662.0,United Kingdom
550612,22354,RETROSPOT PADDED SEAT CUSHION,12,4/19/2011 12:26,3.75,14662.0,United Kingdom
550613,22048,BIRTHDAY BANQUET GIFT WRAP,25,4/19/2011 12:26,0.42,16180.0,United Kingdom
550613,23232,WRAP VINTAGE PETALS  DESIGN,25,4/19/2011 12:26,0.42,16180.0,United Kingdom
550613,23201,JUMBO BAG ALPHABET,100,4/19/2011 12:26,1.79,16180.0,United Kingdom
550613,23199,JUMBO BAG APPLES,100,4/19/2011 12:26,1.79,16180.0,United Kingdom
550613,85099B,JUMBO BAG RED RETROSPOT,100,4/19/2011 12:26,1.65,16180.0,United Kingdom
550613,22150,3 STRIPEY MICE FELTCRAFT,6,4/19/2011 12:26,1.95,16180.0,United Kingdom
550613,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,4,4/19/2011 12:26,3.75,16180.0,United Kingdom
550613,22960,JAM MAKING SET WITH JARS,6,4/19/2011 12:26,4.25,16180.0,United Kingdom
550613,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,4/19/2011 12:26,3.95,16180.0,United Kingdom
550613,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,4/19/2011 12:26,2.95,16180.0,United Kingdom
550613,22917,HERB MARKER ROSEMARY,12,4/19/2011 12:26,0.65,16180.0,United Kingdom
550613,22921,HERB MARKER CHIVES ,12,4/19/2011 12:26,0.65,16180.0,United Kingdom
550613,22916,HERB MARKER THYME,12,4/19/2011 12:26,0.65,16180.0,United Kingdom
550613,22918,HERB MARKER PARSLEY,12,4/19/2011 12:26,0.65,16180.0,United Kingdom
550613,22920,HERB MARKER BASIL,12,4/19/2011 12:26,0.65,16180.0,United Kingdom
550613,22919,HERB MARKER MINT,12,4/19/2011 12:26,0.65,16180.0,United Kingdom
